equipmentId,itemId,itemName,type,unit,required,minValue,maxValue,freqHours,requiredInStandby
KF-O-P04E01,KF-O-P04E01I06,密封气压力0.5MPa，进气侧、排气侧减压阀后密封气压力0.1MPa；密封排气口无滴水滴油现象，漏气量不大,BOOLEAN,,1,,,2,no
KF-O-P04E01,KF-O-P04E01I07,空压机、变速箱、电机无异音异常振动，电机振动＜85um,BOOLEAN,,1,,,2,no
KF-O-P04E01,KF-O-P04E01I08,高位油箱有回油,BOOLEAN,,1,,,2,no
KF-O-P04E01,KF-O-P04E01I09,入口导叶状态稳定无波动,BOOLEAN,,1,,,2,no
KF-O-P04E01,KF-O-P04E01I10,空压机、变速箱、电机、气体冷却器运行稳定，设备阀门管道无漏油漏水漏气现象,BOOLEAN,,1,,,2,no
KF-O-P04E02,KF-O-P04E02I01,高位油箱有回油,BOOLEAN,,1,,,2,no
KF-O-P04E02,KF-O-P04E02I02,供油母管油压0.3MPa,BOOLEAN,,1,,,2,no
KF-O-P04E02,KF-O-P04E02I03,电机两端轴承油压为0.1MPa，齿轮箱油压为0.22mpa；各轴承回油顺畅，油温＜70℃,BOOLEAN,,1,,,2,no
KF-O-P04E02,KF-O-P04E02I04,电机冷却器进风温度＜80℃，两侧出风温度＜40℃,BOOLEAN,,1,,,2,no
KF-O-P04E02,KF-O-P04E02I05,密封气进气压力0.5Mpa，油封密封气压力为20KPa；一二三级碳环密封漏气回一级进气管线压力0.5MPa，四五级碳环密封漏气回四级进气管线压力2.6MPa,BOOLEAN,,1,,,2,no
KF-O-P04E02,KF-O-P04E02I06,各级碳环密封无异常漏气,BOOLEAN,,1,,,2,no
KF-O-P04E02,KF-O-P04E02I07,增压机、变速箱、电机无异音异常振动，电机振动＜85um,BOOLEAN,,1,,,2,no
KF-O-P04E02,KF-O-P04E02I08,一四级入口导叶，三五级放空阀状态稳定无波动,BOOLEAN,,1,,,2,no
KF-O-P04E02,KF-O-P04E02I09,增压机及齿轮箱、电机、二四级气体冷却器运行稳定，设备阀门管道无漏油漏水漏气现象,BOOLEAN,,1,,,2,no
KF-O-P05E01,KF-O-P05E01I01,冷却水泵压力1.0-1.15MPa,BOOLEAN,,1,,,2,no
KF-O-P05E01,KF-O-P05E01I02,电机和水泵各轴温＜70℃，电机和水泵各振动＜85um，电机温升＜55℃，无异音,BOOLEAN,,1,,,2,no
KF-O-P05E01,KF-O-P05E01I03,油杯油位＞2/3，无漏油渗油现象，机封不漏水,BOOLEAN,,1,,,2,no
KF-O-P05E01,KF-O-P05E01I04,备用泵进出口阀全开，无倒转,BOOLEAN,,1,,,2,no
KF-O-P05E01,KF-O-P05E01I05,电机轴温,NUMBER,℃,1,0.0,100.0,2,no
KF-O-P05E02,KF-O-P05E02I01,冷冻水泵压力1.0-1.15MPa,BOOLEAN,,1,,,2,no
KF-O-P05E02,KF-O-P05E02I02,电机轴温＜70℃，电机和水泵各处振动＜50um，电机温升＜55℃，无异音,BOOLEAN,,1,,,2,no
KF-O-P05E02,KF-O-P05E02I03,机封不漏水,BOOLEAN,,1,,,2,no
KF-O-P05E02,KF-O-P05E02I04,备用泵进出口阀全开、无倒转,BOOLEAN,,1,,,2,no
KF-O-P05E02,KF-O-P05E02I05,电机轴温,NUMBER,℃,1,0.0,100.0,2,no
KF-O-P05E03,KF-O-P05E03I01,控制面板无报警,BOOLEAN,,1,,,2,no
KF-O-P05E03,KF-O-P05E03I02,排气压力750-850KPa，吸气压力280-320KPa，电流＜160A，出水温度＜12℃,BOOLEAN,,1,,,2,no
KF-O-P05E03,KF-O-P05E03I03,无异音异常振动，无漏油或漏制冷剂现象，蒸发器无大量泡沫,BOOLEAN,,1,,,2,no
KF-O-P05E03,KF-O-P05E03I04,排气压力,NUMBER,KPa,1,0.0,100.0,2,no
KF-O-P05E03,KF-O-P05E03I05,#1压缩机电流,NUMBER,A,1,0.0,100.0,2,no
KF-O-P05E03,KF-O-P05E03I06,#2压缩机电流,NUMBER,A,1,0.0,100.0,2,no
KF-O-P05E04,KF-O-P05E04I01,控制面板无报警,BOOLEAN,,1,,,2,no
KF-O-P05E04,KF-O-P05E04I02,排气压力750-850KPa，吸气压力280-320KPa，电流＜160A，出水温度＜12℃,BOOLEAN,,1,,,2,no
KF-O-P05E04,KF-O-P05E04I03,无异音异常振动，无漏油或漏制冷剂现象，蒸发器无大量泡沫,BOOLEAN,,1,,,2,no
KF-O-P05E04,KF-O-P05E04I04,排气压力,NUMBER,KPa,1,0.0,100.0,2,no
KF-O-P05E04,KF-O-P05E04I05,#1压缩机电流,NUMBER,A,1,0.0,100.0,2,no
KF-O-P05E04,KF-O-P05E04I06,#2压缩机电流,NUMBER,A,1,0.0,100.0,2,no
KF-O-P05E05,KF-O-P05E05I01,冷却水泵、冷冻水泵、冷水机组、管道阀门，无漏水现象,BOOLEAN,,1,,,2,no
KF-O-P06E01,KF-O-P06E01I01,空冷塔液位1500mm,NUMBER,mm,1,0.0,100.0,2,no
KF-O-P06E01,KF-O-P06E01I02,水冷塔液位计1400mm,NUMBER,mm,1,0.0,100.0,2,no
KF-O-P06E01,KF-O-P06E01I03,水冷塔无溢流,BOOLEAN,,1,,,2,no
KF-O-P06E01,KF-O-P06E01I04,自动阀状态稳定无波动,BOOLEAN,,1,,,2,no
KF-O-P06E01,KF-O-P06E01I05,空冷塔无漏气现象；空冷塔、水冷塔、管道阀门，无漏水现象,BOOLEAN,,1,,,2,no
KF-O-P06E02,KF-O-P06E02I01,中压辅汽温度＜250℃，压力0.8Mpa,BOOLEAN,,1,,,2,no
KF-O-P06E02,KF-O-P06E02I02,分子筛切换阀开关到位，无异音卡涩情况，状态稳定无波动,BOOLEAN,,1,,,2,no
KF-O-P06E02,KF-O-P06E02I03,分子筛吸附器、阀门、管道无漏气现象,BOOLEAN,,1,,,2,no
KF-O-P06E02,KF-O-P06E02I04,蒸汽加热器，蒸汽及冷凝水管线无撞管漏水漏汽现象,BOOLEAN,,1,,,2,no
KF-O-P07E01,KF-O-P07E01I01,冷箱无结霜跑砂现象，冷箱机头喷嘴等处无结霜现象,BOOLEAN,,1,,,2,no
KF-O-P07E01,KF-O-P07E01I02,回流阀、紧急切断阀、入口导叶状态稳定无波动,BOOLEAN,,1,,,2,no
KF-O-P07E01,KF-O-P07E01I03,膨胀机本体、气体冷却器、阀门、管道无异常振动无异音，无漏气漏水现象,BOOLEAN,,1,,,2,no
KF-O-P07E02,KF-O-P07E02I01,"密封气流量正常，气源压力3-4MPa，减压阀后压力0.7MPa，过滤器差压＜10KPa，排气顺畅,排气压力180KPa",BOOLEAN,,1,,,2,no
KF-O-P07E02,KF-O-P07E02I02,油泵和电机各轴承振动＜85um、轴承温度＜70℃，电机温升＜55℃，电机及油泵无异音,BOOLEAN,,1,,,2,no
KF-O-P07E02,KF-O-P07E02I03,油泵出口压力0.64MPa，过滤器后压力0.58MPa，油量正常,BOOLEAN,,1,,,2,no
KF-O-P07E02,KF-O-P07E02I04,油箱油位正常无变化，在标记刻度处，油站无渗油漏油现象,BOOLEAN,,1,,,2,no
KF-O-P07E02,KF-O-P07E02I05,备用油泵状态良好，出口阀处于打开状态,BOOLEAN,,1,,,2,no
KF-O-P07E03,KF-O-P07E03I01,国产膨胀机处无跑冒滴漏异常情况,BOOLEAN,,1,,,2,no
KF-O-P08E01,KF-O-P08E01I01,泵后压力3.8MPa，出口阀全开,BOOLEAN,,1,,,2,no
KF-O-P08E01,KF-O-P08E01I02,密封气流量20-30m³/h，密封气盘管结霜1/3，联轴器罩壳进气压力200mBar,BOOLEAN,,1,,,2,no
KF-O-P08E01,KF-O-P08E01I03,电机振动＜50um，电机温升＜55℃，电机和泵无异音,BOOLEAN,,1,,,2,no
KF-O-P08E01,KF-O-P08E01I04,泵箱、联轴器罩壳、阀门无结霜现象，无漏液现象，无跑砂现象,BOOLEAN,,1,,,2,no
KF-O-P08E01,KF-O-P08E01I05,入口阀、回流阀状态稳定无波动，回流阀无异音,BOOLEAN,,1,,,2,no
KF-O-P08E02,KF-O-P08E02I01,泵后压力3.8MPa，出口阀全开,BOOLEAN,,1,,,2,no
KF-O-P08E02,KF-O-P08E02I02,密封气流量20-30m³/h，密封气盘管结霜1/3，联轴器罩壳进气压力200mBar,BOOLEAN,,1,,,2,no
KF-O-P08E02,KF-O-P08E02I03,电机振动＜50um，电机温升＜55℃，电机和泵无异音,BOOLEAN,,1,,,2,no
KF-O-P08E02,KF-O-P08E02I04,泵箱、联轴器罩壳、阀门无结霜现象，无漏液现象，无跑砂现象,BOOLEAN,,1,,,2,no
KF-O-P08E02,KF-O-P08E02I05,入口阀、回流阀状态稳定无波动，回流阀无异音,BOOLEAN,,1,,,2,no
KF-O-P08E03,KF-O-P08E03I01,泵后压力7.2MPa，出口阀全开,BOOLEAN,,1,,,2,no
KF-O-P08E03,KF-O-P08E03I02,密封气流量50-60m³/h，密封气盘管结霜1/3，联轴器罩壳进气压力200mBar,BOOLEAN,,1,,,2,no
KF-O-P08E03,KF-O-P08E03I03,电机振动＜50um，电机温升＜55℃，电机和泵无异音,BOOLEAN,,1,,,2,no
KF-O-P08E03,KF-O-P08E03I04,泵箱、联轴器罩壳、阀门无结霜现象，无漏液现象，无跑砂现象,BOOLEAN,,1,,,2,no
KF-O-P08E03,KF-O-P08E03I05,回流阀状态稳定无波动，回流阀无异音,BOOLEAN,,1,,,2,no
KF-O-P08E04,KF-O-P08E04I01,泵后压力7.2MPa，出口阀全开,BOOLEAN,,1,,,2,no
KF-O-P08E04,KF-O-P08E04I02,密封气流量50-60m³/h，密封气盘管结霜1/3，联轴器罩壳进气压力200mBar,BOOLEAN,,1,,,2,no
KF-O-P08E04,KF-O-P08E04I03,电机振动＜50um，电机温升＜55℃，电机和泵无异音,BOOLEAN,,1,,,2,no
KF-O-P08E04,KF-O-P08E04I04,泵箱、联轴器罩壳、阀门无结霜现象，无漏液现象，无跑砂现象,BOOLEAN,,1,,,2,no
KF-O-P08E04,KF-O-P08E04I05,回流阀状态稳定无波动，回流阀无异音,BOOLEAN,,1,,,2,no
KF-O-P08E05,KF-O-P08E05I01,泵箱、阀门无结霜现象，无漏液现象，无跑砂现象,BOOLEAN,,1,,,2,no
KF-O-P09E01,KF-O-P09E01I01,分馏塔冷箱、板换冷箱无结霜跑砂漏液现象，冷箱各处夹层压力为100-200Pa,BOOLEAN,,1,,,2,no
KF-O-P09E01,KF-O-P09E01I02,节流阀及其他自动阀门无结霜漏液情况，运行状态稳定无波动,BOOLEAN,,1,,,2,no
KF-O-P09E01,KF-O-P09E01I03,冷箱周围吹除阀无结霜漏气漏液现象,BOOLEAN,,1,,,2,no
KF-O-P09E01,KF-O-P09E01I04,进出冷箱管道无结霜结露现象，无异常振动晃动情况,BOOLEAN,,1,,,2,no
KF-O-P09E01,KF-O-P09E01I05,不凝气排放有少量气体排出，无喷液现象,BOOLEAN,,1,,,2,no
KF-O-P09E01,KF-O-P09E01I06,冷箱三层仪表及仪表管无跑冒滴漏、挂霜现象,BOOLEAN,,1,,,2,no
KF-O-P09E01,KF-O-P09E01I07,冷箱附近四合一氧含量为20.9%，无报警,BOOLEAN,,1,,,2,no
KF-O-P09E01,KF-O-P09E01I08,冷箱呼吸筒无敞口现象，无跑砂现象,BOOLEAN,,1,,,2,no
KF-O-P10E01,KF-O-P10E01I01,大氮槽液位＜9000mmH2O，压力10-15KPa，夹层压力200Pa,BOOLEAN,,1,,,2,no
KF-O-P10E02,KF-O-P10E02I01,小氮槽液位＜6300mmH2O，压力0.05-0.8MPa,BOOLEAN,,1,,,2,no
KF-O-P10E03,KF-O-P10E03I01,贮存区域四合一氧含量为20.9%，无报警,BOOLEAN,,1,,,2,no
KF-O-P10E03,KF-O-P10E03I02,大氮槽、小氮槽、氧槽、氩槽无结露结霜现象，大氮槽夹层、保安氮泵泵箱无跑砂现象,BOOLEAN,,1,,,2,no
KF-O-P10E03,KF-O-P10E03I03,大水浴、小水浴满液位溢流状态，无异常振动情况,BOOLEAN,,1,,,2,no
KF-O-P10E03,KF-O-P10E03I04,残液排放坑运行正常，无异常结霜喷液现象,BOOLEAN,,1,,,2,no
KF-O-P10E03,KF-O-P10E03I05,储槽、低温泵、管道、阀门、仪表无漏液漏气现象；大水浴、小水浴及蒸汽管道无撞管漏汽现象；大水浴、小水浴氮气送出管线无结霜现象,BOOLEAN,,1,,,2,no
KF-O-P10E03,KF-O-P10E03I06,气动调节阀运行状态稳定无波动情况,BOOLEAN,,1,,,2,no
KF-O-P10E04,KF-O-P10E04I01,就地控制柜及转速调节表正常，表针无抖动,BOOLEAN,,1,,,2,no
KF-O-P10E04,KF-O-P10E04I02,小氮泵无漏液现象，泵运行声音清脆正常出力,BOOLEAN,,1,,,2,no
KF-O-P10E04,KF-O-P10E04I03,小氮泵曲轴箱位在1/2以上，无漏油现象,BOOLEAN,,1,,,2,no
KF-O-P10E04,KF-O-P10E04I04,电机、电磁滑差离合器、曲轴箱、小氮泵各处温度正常、各处振动正常，电机温升正常，无异音；皮带不打滑，传动轮与挡板无摩擦,BOOLEAN,,1,,,2,no
KF-O-P10E05,KF-O-P10E05I01,保安氮泵盘管结霜1/3左右，密封气流量15m³/h，联轴器罩壳进气压力200mBar，电机振动＜50um，电机温升＜55℃，无异音异常振动,BOOLEAN,,1,,,2,no
KF-O-P11E01,KF-O-P11E01I01,水箱浮子液位计控制水箱水位正常、水位不低无溢流情况,BOOLEAN,,1,,,2,no
KF-O-P11E01,KF-O-P11E01I02,补水泵运行正常，泵和电机各轴承温度和振动正常，电机温升正常，无异音,BOOLEAN,,1,,,2,no
KF-O-P11E01,KF-O-P11E01I03,电加热锅炉就地液位计有水，锅炉压力＜0.4MPa,BOOLEAN,,1,,,2,no
KF-O-P11E01,KF-O-P11E01I04,控制柜无报警，电压指示380V，电流指示＜540A；补水泵能根据液位自动启停,BOOLEAN,,1,,,2,no
KF-O-P11E02,KF-O-P11E02I01,水箱、水泵、锅炉、管道、阀门、仪表无漏水现象，锅炉、汽包、管道、阀门、仪表无漏汽现象,BOOLEAN,,1,,,2,no
KF-O-P11E03,KF-O-P11E03I01,一期至二期中压辅汽疏水运行正常，疏水器有微量汽水排出,BOOLEAN,,1,,,2,no
KF-O-P11E03,KF-O-P11E03I02,空分界区内管廊管道无漏水漏气漏汽、撞管振动情况，调节阀运行状态稳定无波动情况,BOOLEAN,,1,,,2,no
KF-O-P11E04,KF-O-P11E04I01,氧气缓冲罐、氧阀、氧管线跨接线完好，无漏气现象，无振动情况,BOOLEAN,,1,,,2,no
KF-O-P11E04,KF-O-P11E04I02,氧气调节阀运行状态稳定无波动情况,BOOLEAN,,1,,,2,no
KF-O-P11E05,KF-O-P11E05I01,高压氮气加热器无异常振动不漏气；加热器及疏水器，蒸汽及冷凝水管线无撞管漏水漏汽现象,BOOLEAN,,1,,,2,no
KF-O-P11E05,KF-O-P11E05I02,高压氮气调节阀运行状态稳定无波动情况,BOOLEAN,,1,,,2,no
KF-C-P01E01,KF-C-P01E01I01,出口空气温度＜100℃,BOOLEAN,,1,,,4,no
KF-C-P01E01,KF-C-P01E01I02,出口空气压力0.6-0.85MPa,BOOLEAN,,1,,,4,no
KF-C-P01E01,KF-C-P01E01I03,油分离器油位＞2/3,BOOLEAN,,1,,,4,no
KF-C-P01E01,KF-C-P01E01I04,进水压力＞0.25MPa，回水温度＜43℃,BOOLEAN,,1,,,4,no
KF-C-P01E01,KF-C-P01E01I05,空压机和电机各轴承温度＜70℃、振动＜85um，电机温升＜55℃，无异音,BOOLEAN,,1,,,4,no
KF-C-P01E02,KF-C-P01E02I01,出口空气温度＜100℃,BOOLEAN,,1,,,4,no
KF-C-P01E02,KF-C-P01E02I02,出口空气压力0.6-0.85MPa,BOOLEAN,,1,,,4,no
KF-C-P01E02,KF-C-P01E02I03,油分离器油位＞2/3,BOOLEAN,,1,,,4,no
KF-C-P01E02,KF-C-P01E02I04,进水压力＞0.25MPa，回水温度＜43℃,BOOLEAN,,1,,,4,no
KF-C-P01E02,KF-C-P01E02I05,空压机和电机各轴承温度＜70℃、振动＜85um，电机温升＜55℃，无异音,BOOLEAN,,1,,,4,no
KF-C-P01E03,KF-C-P01E03I01,出口空气温度＜100℃,BOOLEAN,,1,,,4,no
KF-C-P01E03,KF-C-P01E03I02,出口空气压力0.6-0.85MPa,BOOLEAN,,1,,,4,no
KF-C-P01E03,KF-C-P01E03I03,油分离器油位＞2/3,BOOLEAN,,1,,,4,no
KF-C-P01E03,KF-C-P01E03I04,进水压力＞0.25MPa，回水温度＜43℃,BOOLEAN,,1,,,4,no
KF-C-P01E03,KF-C-P01E03I05,空压机和电机各轴承温度＜70℃、振动＜85um，电机温升＜55℃，无异音,BOOLEAN,,1,,,4,no
KF-C-P01E04,KF-C-P01E04I01,出口空气温度＜100℃,BOOLEAN,,1,,,4,no
KF-C-P01E04,KF-C-P01E04I02,出口空气压力0.6-0.85MPa,BOOLEAN,,1,,,4,no
KF-C-P01E04,KF-C-P01E04I03,油分离器油位＞2/3,BOOLEAN,,1,,,4,no
KF-C-P01E04,KF-C-P01E04I04,进水压力＞0.25MPa，回水温度＜43℃,BOOLEAN,,1,,,4,no
KF-C-P01E04,KF-C-P01E04I05,空压机和电机各轴承温度＜70℃、振动＜85um，电机温升＜55℃，无异音,BOOLEAN,,1,,,4,no
KF-C-P01E05,KF-C-P01E05I01,压力正常，无漏气,BOOLEAN,,1,,,4,no
KF-C-P01E06,KF-C-P01E06I01,无报警，冷干机出口露点＜-60℃,BOOLEAN,,1,,,4,no
KF-C-P01E07,KF-C-P01E07I01,无报警，冷干机出口露点＜-60℃,BOOLEAN,,1,,,4,no
KF-C-P01E08,KF-C-P01E08I01,无报警，冷干机出口露点＜-60℃,BOOLEAN,,1,,,4,no
KF-C-P01E09,KF-C-P01E09I01,水泵压力＞0.3MPa,BOOLEAN,,1,,,4,no
KF-C-P01E09,KF-C-P01E09I02,水泵机封不漏水，泵和电机各轴承温度和振动正常，电机温升正常，无异音,BOOLEAN,,1,,,4,no
KF-C-P01E09,KF-C-P01E09I03,塔池无杂物；水位正常，＞塔池2/3，不溢流,BOOLEAN,,1,,,4,no
KF-C-P02E01,KF-C-P02E01I01,油箱油位正常无漏油现象，无跑冒滴漏现象，设备无异常情况,BOOLEAN,,1,,,8,no
KF-C-P03E01,KF-C-P03E01I01,油箱油位正常无漏油现象，无跑冒滴漏现象，设备无异常情况,BOOLEAN,,1,,,8,no
KF-C-P04E01,KF-C-P04E01I01,无跑冒滴漏现象，设备无异常情况,BOOLEAN,,1,,,8,no
KF-C-P05E01,KF-C-P05E01I01,无跑冒滴漏现象，设备无异常情况,BOOLEAN,,1,,,8,no
KF-C-P06E01,KF-C-P06E01I01,无跑冒滴漏现象，设备无异常情况,BOOLEAN,,1,,,8,no
KF-C-P07E01,KF-C-P07E01I01,油泵出口压力0.64MPa，箱油位正常无漏油现象，无跑冒滴漏现象，设备无异常情况,BOOLEAN,,1,,,8,no
KF-C-P08E01,KF-C-P08E01I01,泵箱无结霜跑砂现象，氧氮泵无漏液漏气情况，设备无异常情况,BOOLEAN,,1,,,8,no
